time,open,high,low,close,volume
2021-10-27 16:30:00,125.15,125.22,125.07,125.1,4362
2021-10-27 16:15:00,125.17,125.27,125.15,125.15,53635
2021-10-27 16:00:00,125.31,125.38,125.15,125.16,601031
2021-10-27 15:45:00,125.19,125.41,125.15,125.32,266956
2021-10-27 15:30:00,125.0199,125.2,125.0199,125.19,214140
2021-10-27 15:15:00,125.215,125.23,125.01,125.01,191188
2021-10-27 15:00:00,125.125,125.23,125.03,125.2147,218058
2021-10-27 14:45:00,125.135,125.2,125.05,125.12,189069
2021-10-27 14:30:00,125.38,125.425,125.06,125.13,276183
2021-10-27 14:15:00,125.43,125.55,125.3,125.38,177265
2021-10-27 14:00:00,125.635,125.64,125.26,125.42,277618
2021-10-27 13:45:00,125.74,125.9168,125.63,125.635,225971
2021-10-27 13:30:00,125.773,125.79,125.64,125.735,136465
2021-10-27 13:15:00,125.66,125.8198,125.64,125.77,149872
2021-10-27 13:00:00,125.68,125.795,125.54,125.67,127917
2021-10-27 12:45:00,125.891,125.891,125.52,125.69,145974
2021-10-27 12:30:00,125.81,125.97,125.8,125.915,136067
2021-10-27 12:15:00,125.7,125.84,125.62,125.81,130827
2021-10-27 12:00:00,125.854,125.87,125.63,125.69,158311
2021-10-27 11:45:00,125.82,125.95,125.63,125.848,213231
2021-10-27 11:30:00,125.835,126.1861,125.78,125.84,183514
2021-10-27 11:15:00,126.15,126.2341,125.77,125.82,313718
2021-10-27 11:00:00,126.6153,126.6153,126.11,126.15,200324
2021-10-27 10:45:00,126.6,126.9821,126.55,126.615,173380
2021-10-27 10:30:00,127.34,127.34,126.5256,126.63,287489
2021-10-27 10:15:00,127.63,127.88,127.2309,127.32,213089
2021-10-27 10:00:00,127.43,127.7,127.25,127.6,871073
2021-10-27 09:45:00,127.44,127.73,127.15,127.42,280017
2021-10-27 09:30:00,127.25,127.34,127.25,127.34,2939
2021-10-27 09:15:00,127.33,127.335,127.28,127.3,839
2021-10-27 08:45:00,127.28,127.33,127.28,127.33,448
2021-10-27 08:30:00,127.25,127.3,127.25,127.3,693
2021-10-27 08:15:00,127.19,127.29,127.13,127.29,3393
2021-10-27 08:00:00,127.29,127.29,127.29,127.29,400
2021-10-27 07:30:00,127.24,127.24,127.24,127.24,230
2021-10-27 07:15:00,127.4,127.4,127.2,127.2,1390
2021-10-27 06:30:00,127.2,127.2,127.2,127.2,310
2021-10-27 05:15:00,127.19,127.19,127.19,127.19,290
2021-10-26 20:00:00,127.3499,127.3499,127.3499,127.3499,200
2021-10-26 19:45:00,127.15,127.15,127.15,127.15,600
2021-10-26 19:30:00,127.21,127.21,127.21,127.21,145
2021-10-26 17:15:00,127.2,127.2,127.1,127.12,1451
2021-10-26 17:00:00,127.15,127.2,127.05,127.2,3204
2021-10-26 16:45:00,127.12,127.29,127.11,127.11,3614
2021-10-26 16:30:00,127.12,127.19,127.12,127.12,1481
2021-10-26 16:15:00,127.13,127.295,127.13,127.1999,863213
2021-10-26 16:00:00,127.605,127.645,127.13,127.155,776065
2021-10-26 15:45:00,127.62,127.6291,127.48,127.6091,220149
2021-10-26 15:30:00,127.65,127.84,127.59,127.61,187526
2021-10-26 15:15:00,127.39,127.66,127.39,127.655,271055
2021-10-26 15:00:00,127.2,127.405,127.16,127.39,148023
2021-10-26 14:45:00,127.09,127.3,127.03,127.2,153103
2021-10-26 14:30:00,127.1,127.13,126.99,127.08,154512
2021-10-26 14:15:00,127.02,127.1,127.0,127.1,108183
2021-10-26 14:00:00,127.14,127.1405,126.9,127.0,167765
2021-10-26 13:45:00,126.98,127.17,126.97,127.14,142598
2021-10-26 13:30:00,126.85,126.99,126.8399,126.9865,117417
2021-10-26 13:15:00,126.935,126.935,126.755,126.8465,188818
2021-10-26 13:00:00,127.0,127.055,126.89,126.96,198132
2021-10-26 12:45:00,127.06,127.065,126.892,126.9982,237532
2021-10-26 12:30:00,127.14,127.16,126.99,127.05,215358
2021-10-26 12:15:00,127.195,127.27,127.09,127.14,193013
2021-10-26 12:00:00,127.3899,127.3899,127.14,127.19,231844
2021-10-26 11:45:00,127.43,127.52,127.371,127.39,160006
2021-10-26 11:30:00,127.61,127.69,127.35,127.425,146190
2021-10-26 11:15:00,127.62,127.8,127.435,127.58,199380
2021-10-26 11:00:00,127.39,127.63,127.35,127.62,189385
2021-10-26 10:45:00,127.56,127.59,127.35,127.39,145766
2021-10-26 10:30:00,127.63,127.85,127.4201,127.575,197737
2021-10-26 10:15:00,127.75,127.85,127.4501,127.63,217775
2021-10-26 10:00:00,127.9,128.03,127.01,127.78,206238
2021-10-26 09:45:00,127.52,128.3,127.06,127.925,451504
2021-10-26 09:30:00,127.83,127.9,127.54,127.54,4962
2021-10-26 09:15:00,127.86,128.0,127.86,128.0,2551
2021-10-26 09:00:00,127.95,127.9899,127.85,127.96,2923
2021-10-26 08:45:00,127.9,127.9899,127.85,127.96,4366
2021-10-26 08:30:00,127.9,128.0,127.85,127.9,1185
2021-10-26 08:15:00,128.0,128.1,127.99,127.99,1199
2021-10-26 08:00:00,128.01,128.01,128.01,128.01,117
2021-10-26 07:15:00,127.85,127.85,127.85,127.85,321
2021-10-25 19:45:00,127.7,127.7,127.7,127.7,100
2021-10-25 19:30:00,127.7,127.7,127.7,127.7,400
2021-10-25 19:00:00,127.8,127.8,127.8,127.8,229
2021-10-25 18:45:00,127.8,127.8,127.8,127.8,370
2021-10-25 18:30:00,127.72,127.92,127.7,127.92,801
2021-10-25 18:15:00,127.9199,127.9199,127.9199,127.9199,105
2021-10-25 18:00:00,127.8,127.81,127.8,127.81,356
2021-10-25 17:45:00,127.8,127.8,127.8,127.8,737
2021-10-25 17:30:00,127.85,127.85,127.85,127.85,120
2021-10-25 17:15:00,127.65,127.65,127.65,127.65,101
2021-10-25 16:45:00,127.66,127.75,127.66,127.75,1414
2021-10-25 16:30:00,127.68,127.75,127.61,127.61,707
2021-10-25 16:15:00,127.64,127.69,127.51,127.69,185763
2021-10-25 16:00:00,127.57,127.71,127.42,127.67,775045
2021-10-25 15:45:00,127.68,127.71,127.56,127.575,230503
2021-10-25 15:30:00,127.69,127.74,127.61,127.69,148719
2021-10-25 15:15:00,127.75,127.845,127.66,127.69,149618
2021-10-25 15:00:00,127.64,127.87,127.0,127.75,146868
2021-10-25 14:45:00,127.76,127.92,127.64,127.65,180928
2021-10-25 14:30:00,127.3,127.76,127.3,127.76,166306
2021-10-25 14:15:00,127.55,127.55,127.28,127.28,163056
2021-10-25 14:00:00,127.5991,127.67,127.51,127.56,137197
2021-10-25 13:45:00,127.76,127.7725,127.57,127.595,135906
2021-10-25 13:30:00,127.88,127.9,127.73,127.7567,114867
2021-10-25 13:15:00,127.73,127.9616,127.71,127.875,147056
2021-10-25 13:00:00,127.745,127.825,127.63,127.7191,160319
2021-10-25 12:45:00,127.7725,127.84,127.64,127.735,120877
2021-10-25 12:30:00,128.0,128.01,127.72,127.7626,106290
2021-10-25 12:15:00,127.8999,128.12,127.822,128.01,117035
2021-10-25 12:00:00,127.89,128.08,127.86,127.89,142976
